id_venta,id_cliente,fecha,medio_pago,monto_total,mes,trimestre
1063,178,2024-06-13,Tarjeta Debito,2053,6,2
1064,42,2024-07-23,Efectivo,10128,7,3
1065,179,2024-01-04,Billetera Virtual,8052,1,1
1066,60,2024-11-21,Efectivo,18452,11,4
1067,243,2024-08-17,Tarjeta Credito,8400,8,3
1068,103,2024-06-03,Tarjeta Credito,8529,6,2
1069,116,2024-05-27,Tarjeta Credito,5368,5,2
1070,149,2024-02-19,Billetera Virtual,8340,2,1
1071,150,2024-07-05,Transferencia,18876,7,3
1072,117,2024-11-05,Tarjeta Credito,2520,11,4
1073,88,2024-12-19,Billetera Virtual,8122,12,4
1074,4,2024-01-02,Tarjeta Debito,9294,1,1
1075,177,2024-03-18,Transferencia,7600,3,1
1076,97,2024-11-20,Efectivo,4846,11,4
1077,156,2024-10-08,Billetera Virtual,19108,10,4
1078,66,2024-09-15,Billetera Virtual,9692,9,3
1079,200,2024-01-02,Tarjeta Credito,4778,1,1
1080,109,2024-06-21,Tarjeta Debito,1800,6,2
1081,99,2024-01-27,Tarjeta Credito,14562,1,1
1082,224,2024-05-06,Billetera Virtual,2808,5,2
1083,242,2024-05-17,Tarjeta Credito,3300,5,2
1084,146,2024-08-13,Efectivo,5235,8,3
1085,125,2024-08-05,Efectivo,1454,8,3
1086,4,2024-05-24,Tarjeta Debito,10008,5,2
1087,42,2024-01-10,Transferencia,8436,1,1
1088,55,2024-12-07,Tarjeta Credito,2234,12,4
1089,27,2024-07-19,Efectivo,1584,7,3
1090,92,2024-06-21,Billetera Virtual,11916,6,2
1091,101,2024-01-01,Efectivo,3744,1,1
1092,80,2024-06-02,Tarjeta Debito,16680,6,2
1093,227,2024-07-11,Billetera Virtual,6000,7,3
1094,62,2024-03-13,Billetera Virtual,4973,3,1
1095,230,2024-09-12,Efectivo,7756,9,3
1096,84,2024-04-17,Efectivo,3300,4,2
1097,160,2024-01-09,Tarjeta Debito,1571,1,1
1098,67,2024-02-28,Efectivo,2380,2,1
1099,94,2024-07-08,Tarjeta Debito,3409,7,3
1100,32,2024-12-03,Billetera Virtual,3200,12,4
1101,36,2024-11-30,Tarjeta Debito,4713,11,4
1102,20,2024-07-25,Tarjeta Debito,6284,7,3
1103,70,2024-12-03,Tarjeta Debito,3900,12,4
1104,170,2024-10-26,Transferencia,14000,10,4
1105,72,2024-11-24,Efectivo,4500,11,4
1106,47,2024-06-04,Efectivo,1744,6,2
1107,147,2024-07-06,Transferencia,3200,7,3
1108,242,2024-11-11,Billetera Virtual,3122,11,4
1109,20,2024-10-21,Tarjeta Credito,3490,10,4
1110,238,2024-06-08,Efectivo,4647,6,2
1111,152,2024-11-09,Tarjeta Credito,4221,11,4
1112,14,2024-04-30,Billetera Virtual,2006,4,2
1113,69,2024-02-18,Billetera Virtual,19000,2,1
1114,14,2024-11-23,Transferencia,4520,11,4
1115,23,2024-08-11,Efectivo,5118,8,3
1116,248,2024-06-28,Tarjeta Debito,2002,6,2
1117,63,2024-08-18,Efectivo,9554,8,3
1118,100,2024-04-11,Billetera Virtual,2616,4,2
1119,98,2024-03-28,Tarjeta Debito,6392,3,1
1120,84,2024-10-21,Transferencia,14256,10,4
1121,119,2024-04-20,Tarjeta Credito,19336,4,2
1122,34,2024-09-10,Tarjeta Credito,7269,9,3
1123,158,2024-02-24,Transferencia,11372,2,1
1124,235,2024-06-15,Tarjeta Credito,3196,6,2
1125,1,2024-10-24,Tarjeta Debito,8400,10,4
1126,31,2024-06-30,Tarjeta Credito,7756,6,2
1127,98,2024-11-12,Tarjeta Credito,3548,11,4
1128,136,2024-05-10,Transferencia,1584,5,2
1129,4,2024-09-28,Efectivo,1800,9,3
1130,226,2024-12-12,Tarjeta Debito,11634,12,4
1131,63,2024-11-17,Efectivo,1006,11,4
1132,106,2024-06-28,Tarjeta Credito,6284,6,2
1133,53,2024-12-13,Transferencia,2383,12,4
1134,193,2024-11-23,Billetera Virtual,5906,11,4
1135,9,2024-03-31,Tarjeta Credito,3409,3,1
1136,49,2024-12-10,Efectivo,6284,12,4
1137,124,2024-01-31,Transferencia,2559,1,1
1138,213,2024-08-08,Billetera Virtual,16680,8,3
1139,6,2024-09-08,Tarjeta Debito,1003,9,3
1140,149,2024-05-19,Transferencia,6099,5,2
1141,236,2024-10-01,Tarjeta Credito,16872,10,4
1142,7,2024-02-26,Transferencia,11916,2,1
1143,164,2024-05-30,Tarjeta Credito,2953,5,2
1144,73,2024-03-20,Transferencia,11608,3,1
1145,161,2024-11-18,Efectivo,9388,11,4
1146,11,2024-01-03,Billetera Virtual,9946,1,1
1147,91,2024-05-05,Tarjeta Debito,19500,5,2
1148,170,2024-07-29,Tarjeta Debito,2400,7,3
1149,226,2024-12-31,Tarjeta Debito,14649,12,4
1150,176,2024-09-04,Tarjeta Credito,11400,9,3
1151,138,2024-07-01,Transferencia,3204,7,3
1152,208,2024-09-01,Transferencia,9708,9,3
1153,140,2024-07-19,Billetera Virtual,6000,7,3
1154,229,2024-09-03,Efectivo,9576,9,3
1155,175,2024-03-09,Efectivo,15504,3,1
1156,135,2024-01-31,Tarjeta Credito,9946,1,1
1157,39,2024-01-28,Tarjeta Debito,10500,1,1
1158,199,2024-04-25,Tarjeta Debito,544,4,2
1159,161,2024-12-09,Efectivo,1533,12,4
1160,205,2024-02-27,Tarjeta Debito,3600,2,1
1161,199,2024-07-12,Transferencia,1876,7,3
1162,36,2024-01-07,Tarjeta Debito,13011,1,1
1163,180,2024-11-26,Transferencia,18760,11,4
1164,144,2024-11-19,Billetera Virtual,10128,11,4
1165,222,2024-10-11,Transferencia,2400,10,4
1166,84,2024-06-06,Efectivo,887,6,2
1167,35,2024-02-09,Tarjeta Credito,11544,2,1
1168,142,2024-09-04,Transferencia,2012,9,3
1169,245,2024-02-18,Transferencia,8400,2,1
1170,132,2024-11-12,Efectivo,8674,11,4
1171,43,2024-07-26,Billetera Virtual,9556,7,3
1172,218,2024-06-27,Billetera Virtual,1006,6,2
1173,74,2024-01-28,Tarjeta Credito,19416,1,1
1174,119,2024-05-05,Tarjeta Debito,7182,5,2
1175,197,2024-08-13,Tarjeta Debito,3200,8,3
1176,114,2024-09-19,Efectivo,3878,9,3
1177,83,2024-04-14,Efectivo,19000,4,2
1178,169,2024-04-27,Transferencia,2902,4,2
1179,211,2024-07-26,Billetera Virtual,2582,7,3
1180,152,2024-01-14,Efectivo,10080,1,1
1181,119,2024-06-03,Tarjeta Debito,5118,6,2
1182,220,2024-11-26,Transferencia,9576,11,4
1183,98,2024-11-08,Tarjeta Credito,1868,11,4
1184,48,2024-03-16,Billetera Virtual,5906,3,1
1185,159,2024-10-09,Tarjeta Credito,6426,10,4
1186,122,2024-03-21,Transferencia,13011,3,1
1187,185,2024-11-28,Tarjeta Debito,7536,11,4
1188,138,2024-06-01,Efectivo,1679,6,2
1189,41,2024-11-28,Transferencia,13004,11,4
1190,127,2024-04-10,Efectivo,6244,4,2
1191,135,2024-08-28,Efectivo,13560,8,3
1192,115,2024-08-16,Efectivo,4200,8,3
1193,229,2024-03-23,Efectivo,3000,3,1
1194,110,2024-06-03,Efectivo,3490,6,2
1195,170,2024-11-27,Tarjeta Credito,10080,11,4
1196,131,2024-06-29,Efectivo,544,6,2
1197,176,2024-02-07,Efectivo,13636,2,1
1198,218,2024-09-16,Tarjeta Credito,1255,9,3
1199,232,2024-02-10,Efectivo,7752,2,1
1200,66,2024-03-16,Tarjeta Debito,900,3,1
1201,58,2024-07-01,Tarjeta Credito,3800,7,3
1202,97,2024-11-28,Efectivo,19928,11,4
1203,24,2024-12-20,Efectivo,11859,12,4
1204,96,2024-03-26,Tarjeta Debito,3162,3,1
1205,146,2024-06-29,Billetera Virtual,11200,6,2
1206,48,2024-01-29,Efectivo,2032,1,1
1207,122,2024-02-24,Billetera Virtual,3168,2,1
1208,53,2024-11-02,Efectivo,900,11,4
1209,17,2024-10-10,Billetera Virtual,9692,10,4
1210,145,2024-02-21,Transferencia,3490,2,1
1211,107,2024-06-15,Tarjeta Debito,4883,6,2
1212,156,2024-04-25,Efectivo,1003,4,2
1213,234,2024-05-22,Billetera Virtual,2800,5,2
1214,61,2024-08-10,Transferencia,6392,8,3
1215,120,2024-12-31,Tarjeta Debito,12800,12,4
1216,127,2024-09-26,Tarjeta Debito,3736,9,3
1217,16,2024-06-21,Billetera Virtual,2512,6,2
1218,29,2024-12-28,Efectivo,8180,12,4
1219,247,2024-02-18,Transferencia,4400,2,1
1220,29,2024-06-21,Billetera Virtual,19500,6,2
1221,216,2024-01-14,Tarjeta Credito,2400,1,1
1222,71,2024-01-07,Efectivo,4400,1,1
1223,232,2024-08-19,Transferencia,4500,8,3
1224,234,2024-09-02,Transferencia,2700,9,3
1225,203,2024-10-13,Tarjeta Debito,9108,10,4
1226,201,2024-03-23,Tarjeta Debito,1400,3,1
1227,216,2024-07-23,Efectivo,508,7,3
1228,198,2024-06-10,Transferencia,8859,6,2
1229,130,2024-12-17,Tarjeta Debito,7506,12,4
1230,161,2024-02-19,Tarjeta Debito,4846,2,1
1231,160,2024-06-03,Efectivo,11372,6,2
1232,189,2024-09-02,Efectivo,2980,9,3
1233,41,2024-10-01,Tarjeta Credito,2808,10,4
1234,135,2024-10-29,Tarjeta Debito,2600,10,4
1235,184,2024-04-18,Billetera Virtual,4760,4,2
1236,17,2024-09-08,Efectivo,503,9,3
1237,92,2024-12-10,Tarjeta Credito,10332,12,4
1238,41,2024-04-17,Tarjeta Credito,4289,4,2
1239,232,2024-06-12,Billetera Virtual,1800,6,2
1240,136,2024-05-30,Tarjeta Debito,15512,5,2
1241,179,2024-10-25,Efectivo,745,10,4
1242,195,2024-12-05,Efectivo,3066,12,4
1243,198,2024-12-07,Tarjeta Credito,4883,12,4
1244,107,2024-02-02,Billetera Virtual,1645,2,1
1245,233,2024-07-30,Tarjeta Debito,3036,7,3
1246,182,2024-07-24,Billetera Virtual,10128,7,3
1247,206,2024-02-17,Transferencia,1407,2,1
1248,15,2024-11-26,Tarjeta Debito,7710,11,4
1249,31,2024-02-28,Billetera Virtual,2200,2,1
1250,158,2024-01-22,Billetera Virtual,1800,1,1
1251,110,2024-02-17,Transferencia,9380,2,1
1252,154,2024-04-27,Transferencia,4015,4,2
1253,15,2024-09-03,Transferencia,6538,9,3
1254,172,2024-09-17,Tarjeta Credito,3900,9,3
1255,119,2024-07-13,Transferencia,19928,7,3
1256,76,2024-10-25,Tarjeta Credito,3168,10,4
1257,229,2024-01-23,Tarjeta Debito,2400,1,1
1258,152,2024-07-11,Tarjeta Debito,2500,7,3
1259,18,2024-12-07,Tarjeta Debito,745,12,4
1260,96,2024-03-01,Tarjeta Credito,3848,3,1
1261,168,2024-11-30,Tarjeta Debito,5037,11,4
1262,186,2024-08-07,Billetera Virtual,2232,8,3
1263,219,2024-10-02,Tarjeta Credito,2814,10,4
1264,230,2024-11-17,Transferencia,1592,11,4
1265,90,2024-03-19,Tarjeta Credito,3003,3,1
1266,96,2024-11-30,Billetera Virtual,4066,11,4
1267,217,2024-07-27,Tarjeta Credito,8706,7,3
1268,42,2024-12-13,Tarjeta Credito,3000,12,4
1269,44,2024-01-13,Tarjeta Debito,7149,1,1
1270,55,2024-01-14,Billetera Virtual,5140,1,1
1271,214,2024-02-15,Efectivo,5000,2,1
1272,158,2024-05-30,Tarjeta Credito,8400,5,2
1273,59,2024-02-04,Billetera Virtual,9438,2,1
1274,66,2024-12-17,Tarjeta Debito,13941,12,4
1275,121,2024-03-18,Billetera Virtual,5020,3,1
1276,144,2024-01-21,Transferencia,872,1,1
1277,104,2024-08-11,Tarjeta Debito,1500,8,3
1278,82,2024-05-09,Tarjeta Credito,3162,5,2
1279,140,2024-05-21,Billetera Virtual,10280,5,2
1280,122,2024-02-09,Tarjeta Credito,1581,2,1
1281,242,2024-10-02,Tarjeta Debito,1200,10,4
1282,167,2024-12-12,Efectivo,5200,12,4
1283,245,2024-07-15,Billetera Virtual,6400,7,3
1284,183,2024-07-10,Transferencia,3200,7,3
1285,247,2024-09-26,Transferencia,7614,9,3
1286,120,2024-03-22,Billetera Virtual,2032,3,1
1287,102,2024-09-17,Transferencia,7560,9,3
1288,171,2024-06-10,Transferencia,19532,6,2
1289,110,2024-03-08,Tarjeta Credito,9600,3,1
1290,211,2024-01-07,Transferencia,5037,1,1
1291,221,2024-03-01,Tarjeta Credito,1872,3,1
1292,7,2024-05-04,Transferencia,4015,5,2
1293,107,2024-10-24,Transferencia,14892,10,4
1294,210,2024-11-11,Transferencia,7536,11,4
1295,203,2024-03-16,Efectivo,2836,3,1
1296,134,2024-05-25,Tarjeta Credito,2423,5,2
1297,18,2024-05-28,Tarjeta Debito,4289,5,2
1298,93,2024-10-11,Efectivo,7140,10,4
1299,246,2024-09-11,Billetera Virtual,8568,9,3
1300,59,2024-04-15,Efectivo,9438,4,2
1301,193,2024-02-03,Efectivo,12144,2,1
1302,101,2024-10-22,Efectivo,1600,10,4
1303,222,2024-07-31,Billetera Virtual,1600,7,3
1304,84,2024-12-03,Tarjeta Credito,508,12,4
1305,24,2024-04-25,Billetera Virtual,3446,4,2
1306,70,2024-10-13,Tarjeta Credito,4780,10,4
1307,121,2024-06-07,Transferencia,14256,6,2
1308,88,2024-05-11,Billetera Virtual,2380,5,2
1309,133,2024-05-30,Billetera Virtual,2500,5,2
1310,102,2024-10-13,Tarjeta Debito,9708,10,4
1311,210,2024-04-15,Efectivo,9226,4,2
1312,48,2024-03-28,Transferencia,2390,3,1
1313,1,2024-09-21,Tarjeta Credito,5235,9,3
1314,238,2024-11-07,Efectivo,3446,11,4
1315,126,2024-10-03,Billetera Virtual,5235,10,4
1316,149,2024-08-09,Transferencia,8800,8,3
1317,64,2024-03-03,Billetera Virtual,727,3,1
1318,6,2024-02-27,Tarjeta Credito,936,2,1
1319,39,2024-04-19,Transferencia,16244,4,2
1320,19,2024-01-10,Efectivo,1500,1,1
1321,75,2024-04-17,Tarjeta Credito,8212,4,2
1322,246,2024-11-06,Transferencia,4982,11,4
1323,166,2024-02-11,Tarjeta Debito,2939,2,1
1324,228,2024-04-10,Billetera Virtual,4776,4,2
1325,16,2024-01-11,Billetera Virtual,2420,1,1
1326,213,2024-11-11,Tarjeta Debito,4777,11,4
1327,4,2024-10-18,Tarjeta Credito,3500,10,4
1328,95,2024-01-12,Efectivo,1500,1,1
1329,94,2024-05-09,Transferencia,2200,5,2
1330,189,2024-10-18,Billetera Virtual,9964,10,4
1331,239,2024-05-03,Tarjeta Debito,6580,5,2
1332,137,2024-01-24,Transferencia,12867,1,1
1333,110,2024-09-02,Tarjeta Debito,1600,9,3
1334,67,2024-12-02,Transferencia,15600,12,4
1335,15,2024-04-05,Transferencia,7506,4,2
1336,10,2024-11-08,Billetera Virtual,10736,11,4
1337,20,2024-05-19,Efectivo,2600,5,2
1338,108,2024-10-14,Billetera Virtual,14256,10,4
1339,205,2024-08-27,Efectivo,6000,8,3
1340,64,2024-07-13,Efectivo,3200,7,3
1341,238,2024-06-01,Tarjeta Credito,16060,6,2
1342,91,2024-01-22,Tarjeta Credito,1500,1,1
1343,29,2024-05-26,Tarjeta Credito,5200,5,2
1344,95,2024-06-05,Efectivo,4800,6,2
1345,231,2024-01-12,Billetera Virtual,6580,1,1
1346,210,2024-11-24,Tarjeta Credito,1533,11,4
1347,99,2024-01-26,Efectivo,2512,1,1
1348,59,2024-12-01,Tarjeta Debito,5200,12,4
1349,156,2024-10-20,Billetera Virtual,4800,10,4
1350,149,2024-01-04,Billetera Virtual,4683,1,1
1351,14,2024-02-28,Tarjeta Debito,5878,2,1
1352,103,2024-08-11,Transferencia,5200,8,3
1353,219,2024-04-21,Transferencia,887,4,2
1354,121,2024-10-31,Efectivo,9750,10,4
1355,219,2024-01-06,Tarjeta Debito,7260,1,1
1356,29,2024-05-09,Billetera Virtual,2002,5,2
1357,217,2024-09-09,Tarjeta Credito,5024,9,3
1358,188,2024-10-09,Transferencia,745,10,4
1359,194,2024-01-26,Tarjeta Credito,5200,1,1
1360,84,2024-03-14,Efectivo,4854,3,1
1361,184,2024-03-09,Tarjeta Debito,4846,3,1
1362,197,2024-06-22,Tarjeta Credito,1830,6,2
1363,119,2024-04-07,Tarjeta Credito,6324,4,2
1364,158,2024-02-14,Tarjeta Debito,2347,2,1
1365,156,2024-05-26,Tarjeta Credito,2420,5,2
1366,79,2024-04-11,Tarjeta Credito,4713,4,2
1367,67,2024-12-13,Efectivo,7269,12,4
1368,147,2024-03-01,Efectivo,12600,3,1
1369,153,2024-11-03,Efectivo,8572,11,4
1370,30,2024-04-06,Billetera Virtual,816,4,2
1371,224,2024-04-08,Transferencia,17144,4,2
1372,56,2024-02-20,Tarjeta Debito,6000,2,1
1373,220,2024-01-28,Tarjeta Debito,1500,1,1
1374,200,2024-04-15,Billetera Virtual,11634,4,2
1375,210,2024-01-01,Billetera Virtual,3000,1,1
1376,216,2024-11-20,Transferencia,15200,11,4
1377,220,2024-06-21,Efectivo,10227,6,2
1378,222,2024-11-12,Tarjeta Credito,5169,11,4
1379,246,2024-07-29,Tarjeta Credito,7000,7,3
1380,166,2024-10-20,Tarjeta Debito,5878,10,4
1381,129,2024-12-07,Transferencia,3409,12,4
1382,82,2024-11-05,Billetera Virtual,7320,11,4
1383,192,2024-05-14,Tarjeta Debito,12816,5,2
1384,108,2024-09-10,Transferencia,4221,9,3
1385,4,2024-03-14,Tarjeta Credito,2423,3,1
1386,126,2024-07-25,Tarjeta Credito,4400,7,3
1387,46,2024-11-09,Efectivo,3600,11,4
1388,158,2024-06-26,Tarjeta Credito,2400,6,2
1389,99,2024-12-05,Transferencia,11859,12,4
1390,250,2024-08-22,Efectivo,4776,8,3
1391,156,2024-08-03,Transferencia,11859,8,3
1392,17,2024-10-10,Tarjeta Debito,3645,10,4
1393,239,2024-08-20,Tarjeta Credito,3168,8,3
1394,19,2024-06-30,Transferencia,4337,6,2
1395,64,2024-01-05,Billetera Virtual,8400,1,1
1396,9,2024-12-24,Tarjeta Debito,8052,12,4
1397,53,2024-04-30,Billetera Virtual,15512,4,2
1398,53,2024-09-18,Tarjeta Credito,4106,9,3
1399,93,2024-05-13,Billetera Virtual,3409,5,2
1400,132,2024-03-10,Tarjeta Debito,4170,3,1
1401,145,2024-05-21,Tarjeta Credito,2610,5,2
1402,212,2024-01-12,Billetera Virtual,12045,1,1
1403,166,2024-08-16,Tarjeta Credito,5040,8,3
1404,198,2024-01-18,Tarjeta Credito,4920,1,1
1405,234,2024-11-27,Efectivo,5164,11,4
1406,92,2024-12-03,Tarjeta Debito,2200,12,4
1407,96,2024-09-22,Tarjeta Credito,6408,9,3
1408,216,2024-11-14,Transferencia,1100,11,4
1409,62,2024-08-11,Tarjeta Debito,2502,8,3
1410,24,2024-03-29,Tarjeta Debito,5200,3,1
1411,8,2024-12-08,Efectivo,4400,12,4
1412,184,2024-04-06,Billetera Virtual,14562,4,2
1413,51,2024-06-18,Tarjeta Debito,4973,6,2
1414,39,2024-09-07,Billetera Virtual,1300,9,3
1415,4,2024-08-15,Efectivo,15812,8,3
1416,152,2024-01-02,Billetera Virtual,1407,1,1
1417,96,2024-12-18,Efectivo,4170,12,4
1418,184,2024-07-14,Billetera Virtual,10227,7,3
1419,192,2024-02-13,Tarjeta Debito,2383,2,1
1420,5,2024-04-27,Billetera Virtual,4090,4,2
1421,14,2024-10-10,Billetera Virtual,2347,10,4
1422,136,2024-05-30,Transferencia,6580,5,2
1423,174,2024-12-31,Efectivo,4752,12,4
1424,166,2024-04-29,Tarjeta Credito,2980,4,2
1425,63,2024-08-13,Billetera Virtual,4713,8,3
1426,120,2024-07-05,Billetera Virtual,3848,7,3
1427,145,2024-03-21,Efectivo,4854,3,1
1428,1,2024-01-03,Billetera Virtual,2280,1,1
1429,81,2024-10-25,Billetera Virtual,16800,10,4
1430,129,2024-08-12,Efectivo,4778,8,3
1431,23,2024-05-23,Transferencia,1200,5,2
1432,123,2024-08-01,Tarjeta Debito,4400,8,3
1433,206,2024-10-08,Transferencia,6502,10,4
1434,147,2024-02-04,Tarjeta Credito,4743,2,1
1435,28,2024-12-31,Tarjeta Debito,13004,12,4
1436,117,2024-06-23,Tarjeta Credito,4840,6,2
1437,2,2024-08-30,Tarjeta Debito,14331,8,3
1438,214,2024-03-30,Tarjeta Credito,2512,3,1
1439,204,2024-05-28,Tarjeta Credito,5020,5,2
1440,42,2024-03-16,Transferencia,1600,3,1
1441,203,2024-06-24,Efectivo,19336,6,2
1442,179,2024-10-12,Tarjeta Credito,2684,10,4
1443,250,2024-09-13,Tarjeta Debito,6400,9,3
1444,37,2024-07-31,Tarjeta Debito,8572,7,3
1445,27,2024-03-02,Transferencia,4520,3,1
1446,70,2024-03-06,Tarjeta Credito,12183,3,1
1447,144,2024-01-14,Tarjeta Credito,6500,1,1
1448,135,2024-12-12,Transferencia,7500,12,4
1449,120,2024-11-11,Tarjeta Credito,7536,11,4
1450,81,2024-09-08,Tarjeta Credito,1571,9,3
1451,170,2024-03-12,Efectivo,4800,3,1
1452,224,2024-07-14,Tarjeta Credito,9766,7,3
1453,57,2024-12-19,Tarjeta Credito,14946,12,4
1454,96,2024-01-23,Efectivo,13290,1,1
1455,202,2024-09-12,Transferencia,8800,9,3
1456,192,2024-07-03,Tarjeta Credito,2980,7,3
1457,188,2024-04-11,Tarjeta Credito,4200,4,2
1458,147,2024-04-07,Efectivo,5024,4,2
1459,97,2024-07-07,Tarjeta Debito,744,7,3
1460,183,2024-09-24,Efectivo,1400,9,3
1461,216,2024-09-29,Billetera Virtual,5878,9,3
1462,17,2024-09-22,Tarjeta Debito,1872,9,3
1463,4,2024-02-04,Tarjeta Credito,5500,2,1
1464,211,2024-05-25,Tarjeta Debito,3800,5,2
1465,62,2024-05-14,Transferencia,6132,5,2
1466,187,2024-03-03,Tarjeta Credito,4743,3,1
1467,196,2024-01-27,Tarjeta Debito,1490,1,1
1468,8,2024-10-14,Billetera Virtual,13560,10,4
1469,172,2024-03-03,Efectivo,10236,3,1
1470,62,2024-01-28,Efectivo,9766,1,1
1471,215,2024-03-08,Efectivo,7752,3,1
1472,149,2024-02-04,Efectivo,8030,2,1
1473,72,2024-01-02,Tarjeta Credito,1584,1,1
1474,50,2024-12-03,Tarjeta Credito,4776,12,4
1475,186,2024-12-07,Tarjeta Credito,4713,12,4
1476,139,2024-04-02,Billetera Virtual,9928,4,2
1477,44,2024-03-20,Efectivo,5000,3,1
1478,218,2024-12-02,Tarjeta Credito,2600,12,4
1479,55,2024-01-27,Tarjeta Debito,2347,1,1
1480,176,2024-04-01,Tarjeta Credito,5600,4,2
1481,58,2024-09-19,Billetera Virtual,3645,9,3
1482,158,2024-11-21,Efectivo,11756,11,4
1483,58,2024-09-05,Tarjeta Credito,4875,9,3
1484,241,2024-11-25,Tarjeta Debito,2347,11,4
1485,179,2024-05-23,Billetera Virtual,5040,5,2
1486,65,2024-02-28,Tarjeta Credito,745,2,1
1487,40,2024-07-13,Tarjeta Credito,14157,7,3
1488,186,2024-01-11,Transferencia,4015,1,1
1489,64,2024-06-26,Efectivo,3142,6,2
1490,178,2024-01-26,Billetera Virtual,3600,1,1
1491,138,2024-06-18,Efectivo,4284,6,2
1492,100,2024-10-29,Billetera Virtual,1774,10,4
1493,84,2024-11-14,Efectivo,2032,11,4
1494,161,2024-09-27,Tarjeta Credito,4090,9,3
1495,44,2024-05-13,Tarjeta Credito,2400,5,2
1496,210,2024-08-31,Efectivo,18080,8,3
1497,84,2024-05-11,Efectivo,2200,5,2
1498,172,2024-02-25,Tarjeta Debito,5686,2,1
1499,54,2024-10-08,Efectivo,900,10,4
1500,217,2024-02-26,Tarjeta Debito,900,2,1
1501,61,2024-10-16,Transferencia,2684,10,4
1502,83,2024-06-02,Tarjeta Credito,12270,6,2
1503,128,2024-11-17,Billetera Virtual,7800,11,4
1504,13,2024-02-20,Tarjeta Credito,8052,2,1
1505,238,2024-06-23,Transferencia,3000,6,2
1506,180,2024-01-16,Tarjeta Debito,5169,1,1
1507,208,2024-02-12,Tarjeta Debito,4284,2,1
1508,180,2024-11-11,Tarjeta Credito,9556,11,4
1509,187,2024-04-06,Efectivo,1600,4,2
1510,90,2024-06-09,Efectivo,1774,6,2
1511,144,2024-05-19,Billetera Virtual,3800,5,2
1512,192,2024-12-08,Transferencia,3953,12,4
1513,78,2024-02-14,Transferencia,3000,2,1
1514,200,2024-10-16,Tarjeta Debito,7140,10,4
1515,188,2024-07-06,Efectivo,9576,7,3
1516,162,2024-01-09,Efectivo,9108,1,1
1517,244,2024-11-09,Tarjeta Credito,3200,11,4
1518,243,2024-12-21,Efectivo,10000,12,4
1519,221,2024-03-14,Tarjeta Credito,3962,3,1
1520,148,2024-06-07,Efectivo,2347,6,2
1521,92,2024-02-28,Tarjeta Debito,2616,2,1
1522,227,2024-07-31,Efectivo,1800,7,3
1523,60,2024-12-10,Tarjeta Credito,8436,12,4
1524,46,2024-05-10,Efectivo,4719,5,2
1525,84,2024-12-14,Tarjeta Credito,13941,12,4
1526,153,2024-03-29,Efectivo,19500,3,1
1527,97,2024-05-03,Billetera Virtual,7260,5,2
1528,24,2024-05-12,Tarjeta Credito,4090,5,2
1529,227,2024-06-08,Tarjeta Credito,7506,6,2
1530,24,2024-08-17,Billetera Virtual,1500,8,3
1531,96,2024-02-18,Tarjeta Credito,2616,2,1
1532,220,2024-07-04,Transferencia,7424,7,3
1533,191,2024-08-13,Tarjeta Debito,17144,8,3
1534,22,2024-06-22,Billetera Virtual,2532,6,2
1535,141,2024-04-03,Billetera Virtual,9226,4,2
1536,175,2024-04-18,Tarjeta Debito,3848,4,2
1537,84,2024-04-18,Transferencia,4683,4,2
1538,36,2024-01-09,Efectivo,5958,1,1
1539,100,2024-02-13,Tarjeta Debito,15512,2,1
1540,65,2024-09-03,Billetera Virtual,1001,9,3
1541,140,2024-05-19,Transferencia,9294,5,2
1542,87,2024-01-26,Transferencia,3358,1,1
1543,55,2024-04-27,Tarjeta Credito,4800,4,2
1544,41,2024-03-03,Tarjeta Debito,3900,3,1
1545,46,2024-10-19,Billetera Virtual,8052,10,4
1546,248,2024-05-29,Efectivo,4935,5,2
1547,179,2024-10-10,Transferencia,4860,10,4
1548,7,2024-07-30,Billetera Virtual,11200,7,3
1549,142,2024-06-17,Tarjeta Debito,5164,6,2
1550,120,2024-06-14,Billetera Virtual,6408,6,2
1551,16,2024-05-26,Tarjeta Credito,9576,5,2
1552,145,2024-12-20,Efectivo,9554,12,4
1553,114,2024-05-18,Efectivo,3878,5,2
1554,157,2024-07-07,Tarjeta Debito,9520,7,3
1555,23,2024-11-25,Tarjeta Credito,9226,11,4
1556,43,2024-08-02,Efectivo,1200,8,3
1557,31,2024-06-03,Tarjeta Debito,6580,6,2
1558,233,2024-03-24,Billetera Virtual,12270,3,1
1559,74,2024-02-13,Billetera Virtual,2610,2,1
1560,237,2024-04-25,Tarjeta Debito,4800,4,2
1561,80,2024-03-19,Transferencia,6284,3,1
1562,88,2024-11-27,Tarjeta Debito,4982,11,4
1563,7,2024-12-17,Efectivo,1215,12,4
1564,16,2024-06-29,Efectivo,9388,6,2
1565,48,2024-02-29,Transferencia,4599,2,1
1566,186,2024-02-04,Tarjeta Debito,4800,2,1
1567,49,2024-06-16,Tarjeta Debito,9720,6,2
1568,163,2024-03-26,Tarjeta Credito,10736,3,1
1569,11,2024-07-23,Transferencia,8400,7,3
1570,226,2024-06-26,Tarjeta Debito,9040,6,2
1571,171,2024-09-10,Tarjeta Credito,12270,9,3
1572,225,2024-08-01,Transferencia,10500,8,3
1573,153,2024-10-01,Tarjeta Credito,7596,10,4
1574,24,2024-12-16,Efectivo,11544,12,4
1575,138,2024-03-27,Efectivo,10736,3,1
